x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1169,669,137,655,423,845,877,1052,138,543
883,490,127,934,420,883,876,644,895,571
478,575,133,891,737,141,879,924,914,292
388,980,125,1093,525,603,878,670,708,238
794,477,122,737,526,727,868,769,531,984
915,1114,127,771,385,793,866,673,1128,340
973,680,116,790,480,545,868,797,938,174
1028,1104,113,1253,511,154,858,479,1044,347
374,647,119,704,720,688,848,1013,1345,393
541,970,113,520,446,1100,849,568,488,295
347,828,108,818,467,249,840,639,623,447
910,493,117,1006,1041,544,831,945,548,453
676,609,111,935,720,494,847,656,457,824
474,975,107,257,909,870,845,812,811,-233
360,947,109,912,319,383,838,1228,641,914
550,1178,99,1152,786,653,847,1037,1066,42
940,342,108,721,452,-339,839,1044,1296,491
323,801,104,902,781,732,848,926,867,702
561,790,112,900,696,483,837,814,295,312
725,900,111,624,538,317,830,684,1576,928
893,645,117,756,427,433,833,883,846,201
775,1094,103,1358,222,594,835,926,1405,308
897,807,112,825,771,439,830,942,747,301
689,614,120,337,685,711,828,727,976,570
341,962,115,687,803,522,836,731,859,1135
700,1147,117,811,331,482,830,1061,1162,15
761,1009,127,693,475,789,827,734,723,840
936,1138,130,1175,757,461,817,956,1117,-52
963,351,128,1014,676,68,834,722,656,524
723,1032,125,1086,568,113,818,754,1431,23
426,1295,130,732,436,485,827,470,1056,478
1651,828,130,379,576,899,817,1112,-131,278
607,575,135,647,328,610,829,990,1017,388
698,571,121,1181,380,405,823,1098,1155,621
576,607,129,669,164,528,820,531,158,366
141,277,137,542,768,626,827,1208,2063,1191
633,598,145,536,659,415,835,775,1661,484
832,1119,145,1371,869,695,832,979,1151,526
1742,476,135,921,788,645,828,857,830,335
828,1407,141,893,453,428,818,1296,681,1174
761,906,145,736,461,541,830,861,82,978
546,822,132,1065,286,923,829,673,265,262
1292,658,125,955,445,445,819,850,1030,840
1339,1431,134,1097,248,71,828,577,694,293
1199,901,128,880,223,867,830,1086,919,694
1024,970,136,799,477,416,829,1002,776,707
1175,968,128,1199,573,890,822,1382,547,182
778,702,125,1133,584,459,832,971,450,935
775,1197,120,396,239,845,828,644,932,732
455,522,119,1043,468,559,838,882,1580,625
248,651,110,841,280,917,843,591,505,374
551,266,104,866,531,652,839,868,1192,560
715,1305,106,1118,347,1001,853,1039,971,181
709,808,111,1298,490,591,845,748,1308,-56
607,400,119,984,615,372,841,1030,1233,960
715,483,102,752,376,658,853,753,1198,384
544,1065,119,851,666,471,850,1060,1029,892
993,913,110,777,535,289,844,577,645,384
1141,1042,101,1002,504,451,853,886,774,349
534,1050,119,715,386,523,834,1099,1713,887
366,865,104,610,566,968,847,850,1205,405
498,616,103,958,743,276,838,563,944,315
122,967,106,989,577,401,848,531,444,275
275,892,96,528,485,896,856,892,1401,635
605,1122,98,385,224,677,853,609,930,834
968,1335,99,811,346,481,855,953,760,385
732,747,99,406,446,860,841,429,1070,309
639,1016,109,704,548,370,839,601,1667,1238
587,727,103,1248,-107,-29,856,978,874,491
914,500,100,981,663,550,866,702,1021,-362
845,649,104,975,219,639,857,537,1369,440
63,747,105,447,503,467,857,755,993,160
373,1225,106,1611,608,361,869,667,530,224
1065,1115,109,793,536,1184,867,795,814,619
805,1014,91,1012,450,663,864,892,654,421
445,1387,259,892,840,250,655,703,1174,1071
826,487,252,515,786,638,652,558,1083,-184
505,818,254,579,946,756,659,968,797,877
716,1255,262,1020,372,798,652,1118,1091,317
934,624,259,531,377,250,652,1071,910,540
1206,923,257,802,531,527,659,833,702,589
-111,611,264,1169,506,594,651,961,-49,1335
-133,765,268,957,449,516,659,751,1137,598
325,1164,270,1006,380,671,641,724,631,708
772,1156,260,251,686,497,641,475,728,590
609,826,255,1053,474,130,656,753,1338,861
1116,862,256,677,942,711,658,692,801,336
821,757,269,819,519,248,659,557,1335,539
1033,609,267,1285,456,376,649,686,803,634
647,712,269,1288,173,592,646,950,924,826
1319,909,263,1203,605,617,641,1006,902,549
679,1048,263,1379,211,343,639,772,641,703
906,1192,272,741,342,193,649,825,838,444
368,627,262,521,557,1135,648,857,833,640
998,1228,253,882,550,675,654,856,1217,1007
1122,1190,260,789,607,876,655,397,884,371
205,746,265,834,588,694,658,1096,881,167
380,997,268,846,186,480,644,1022,1428,799
772,983,267,674,745,375,644,1280,574,730
591,1035,267,1395,885,635,640,798,970,824
307,1018,260,791,325,373,649,821,277,735
182,448,253,1077,770,803,657,329,537,391
393,427,258,1137,521,938,656,1242,501,1052
1027,884,251,1408,562,401,652,1122,601,1092
120,134,270,528,296,1011,642,1041,748,827
1070,1315,259,615,573,-121,649,741,937,707
407,729,256,740,563,1011,646,824,1298,371
537,784,266,421,374,590,659,871,1017,779
1559,106,258,1151,649,987,659,937,469,258
774,1055,268,1020,735,483,649,1031,1054,547
629,550,249,1152,589,615,640,880,1090,888
1122,834,252,820,544,377,649,1123,1719,1228
651,1020,244,1203,493,506,656,897,333,844
680,1029,246,155,540,770,662,769,886,268
-88,1151,235,879,282,609,657,1248,1389,891
780,998,248,952,514,-92,661,987,765,76
68,495,237,946,811,1048,659,889,1114,471
1017,838,235,624,628,786,669,785,531,483
870,695,227,1454,373,210,665,890,523,-208
412,763,240,1142,539,787,670,861,1090,494
428,835,237,899,819,395,679,1023,1270,343
205,936,228,889,531,428,679,720,942,651
403,1534,235,146,293,962,670,618,876,617
703,719,233,1110,624,334,677,1048,1198,1178
816,664,238,1091,848,550,670,495,1207,1290
226,1006,234,1211,742,413,680,1012,488,1620
1502,1052,238,1086,806,757,678,833,446,546
1277,471,239,1383,712,508,674,890,1097,668
462,957,234,885,669,513,683,911,226,127
739,821,226,305,619,373,693,1056,1107,271
704,1121,228,1205,563,657,673,767,1041,2
592,1155,234,1254,280,589,686,839,1549,898
535,1066,241,410,516,161,690,866,1479,99
1236,423,229,977,860,317,686,674,1620,196
968,810,230,665,404,663,693,990,1520,962
699,620,232,1058,57,637,703,1253,666,852
566,530,224,1140,457,436,698,600,781,435
1116,1103,233,575,541,147,709,867,825,857
1387,1043,234,901,731,941,711,1117,1020,598
706,1095,241,1005,646,967,719,1206,121,282
1165,706,238,588,626,413,720,907,1492,1035
570,615,231,871,139,908,711,932,801,47
524,686,251,51,390,505,718,644,483,-24
519,538,241,449,673,803,720,797,515,856
755,465,237,498,674,523,711,750,756,304
706,936,251,509,403,505,711,1249,419,575
759,741,242,877,471,877,720,916,1284,376
730,645,233,1583,436,118,724,675,634,889
1225,1032,250,1426,446,689,710,749,471,720
77,958,234,410,538,255,725,888,670,442
1213,1115,252,817,851,363,714,665,510,232
568,597,242,1321,539,755,721,722,754,551
339,1260,233,1130,315,440,713,636,1137,131
431,946,250,964,289,830,726,909,-10,446
912,1073,249,615,456,627,726,890,1023,617
311,1004,252,1517,461,785,723,1201,1788,1011
473,796,246,1341,570,596,721,831,761,738
196,280,250,587,841,488,725,761,520,-89
474,1478,260,860,209,427,727,565,1562,551
601,832,255,779,464,854,737,877,615,1172
-48,753,266,443,609,413,720,967,695,234
383,1177,252,958,425,607,722,1051,1090,455
264,868,259,1163,576,619,725,906,1190,532
862,1275,259,836,398,835,717,687,965,425
1513,306,261,621,601,299,727,854,926,670
1077,690,269,821,318,318,718,1179,871,514
1180,1093,271,755,493,339,736,617,875,1008
739,991,258,697,482,691,733,1016,1433,826
503,1100,256,1539,543,513,733,968,1046,607
980,588,269,1077,279,576,732,1040,476,199
1169,579,278,779,543,105,726,794,824,231
942,1018,275,1169,752,357,734,679,469,571
655,876,279,797,328,546,720,804,1180,1090
825,631,289,700,484,341,724,709,1161,221
1010,744,297,915,771,404,728,1042,57,733
212,590,280,911,567,573,722,662,872,58
1266,870,297,971,827,1143,721,344,1104,438
558,861,289,1093,239,236,718,782,1353,642
1009,698,279,468,543,565,722,895,1754,1080
1095,1153,285,706,756,929,714,891,984,670
880,859,270,696,488,970,716,904,785,-216
343,677,282,831,695,352,728,911,580,648
928,806,284,600,599,834,716,717,1380,518
790,788,277,697,398,484,731,793,457,536
1115,764,276,984,663,494,721,783,1306,1021
571,1000,281,940,665,522,730,1071,571,820
620,689,281,1195,446,454,729,798,361,203
1035,615,274,631,424,727,721,1098,956,393
550,1027,266,513,878,739,711,1164,397,1048
656,1531,275,834,429,414,724,1033,1226,372
525,651,283,1116,400,718,713,887,-37,341
215,948,275,484,355,1061,730,1003,1003,353
35,1014,269,559,942,611,719,678,780,42
957,603,259,594,418,637,718,782,982,325
617,716,254,367,536,638,712,690,1265,80
787,1156,253,878,549,991,724,919,1210,222
1190,1079,256,1019,366,947,725,1285,1065,862
1035,979,269,656,382,696,711,939,474,1322
902,745,265,750,479,875,722,618,890,-49
629,1196,255,900,518,566,718,977,638,338
1109,1119,253,1168,574,732,721,904,1353,554
584,1113,256,662,934,402,723,737,724,503
804,638,249,936,283,450,715,804,362,734
809,645,253,754,557,873,722,739,960,419
468,574,249,955,518,950,705,1097,1318,190
1002,601,258,1095,441,725,721,717,488,1008
1506,765,243,36,557,270,716,610,530,493
480,1049,238,880,823,579,707,1036,1063,499
898,915,248,730,389,219,698,1101,1392,435
962,643,231,757,674,519,715,836,966,112
436,1178,240,495,669,442,715,942,915,1004
181,663,239,737,618,537,700,1017,1096,713
595,1200,239,392,675,19,707,963,1079,845
546,1068,233,1254,620,502,698,981,890,700
590,1080,237,1019,463,536,690,614,671,14
655,724,229,526,478,389,706,644,763,424
684,913,232,715,620,483,696,975,368,827
635,1065,235,809,508,138,703,801,1288,538
747,826,230,557,662,433,688,811,1273,-176
881,1003,227,1118,411,704,692,588,1055,359
823,774,233,521,805,187,683,875,1308,1014
1555,1378,237,879,655,550,673,820,632,47
826,914,229,919,918,469,684,1028,731,710
1395,603,238,568,630,794,679,812,463,614
1561,1191,242,1027,825,397,669,588,515,284
789,448,232,644,531,379,683,726,768,293
471,824,230,443,482,786,679,928,769,665
1002,922,244,1037,261,156,682,868,678,697
818,1167,234,917,694,753,685,1044,865,761
751,616,241,1757,280,965,677,593,1300,-66
393,1188,236,1145,811,585,686,1215,1020,168
1186,631,243,849,395,23,673,982,1227,-134
3,725,252,1268,523,503,668,701,1379,1833
967,845,249,719,598,459,670,664,1597,620
991,644,243,342,474,770,675,763,835,105
409,749,252,576,385,465,667,624,632,423
644,813,245,961,618,450,675,990,1365,1392
430,861,260,1010,679,898,665,939,1195,771
-36,806,249,509,779,861,663,681,670,169
796,529,259,967,557,290,664,1123,714,1128
406,362,255,624,621,867,659,800,1210,1334
1016,701,263,530,597,884,655,714,968,232
433,1125,272,1003,361,312,660,1000,1332,240
783,1111,272,1140,318,486,670,1038,1365,813
894,886,274,918,111,1,664,895,1066,218
709,654,267,440,738,1146,652,1190,1198,473
408,556,266,667,314,884,669,749,1060,75
584,999,272,1497,367,928,659,901,1325,1137
546,654,261,804,185,123,659,941,387,216
232,769,262,694,499,554,659,954,1015,501
1195,1183,256,694,746,386,658,1301,536,813
137,793,247,349,462,440,664,788,1559,940
513,899,245,956,847,706,659,864,915,51
1132,1039,251,1219,656,626,670,623,905,650
572,685,241,1245,631,805,672,713,740,302
1014,1020,234,522,549,484,666,752,1033,760
1008,1222,248,989,775,363,662,791,1017,1124
1320,895,244,1060,600,474,673,598,456,124
663,474,249,398,576,130,678,842,1060,240
828,1061,241,1478,118,-12,671,973,802,527
74,388,239,1110,621,469,681,831,1420,703
214,455,231,612,459,322,675,947,1087,560
1093,357,236,731,677,685,690,854,734,117
661,943,236,985,241,431,679,741,1351,282
848,1488,238,354,383,411,689,903,794,224
582,738,236,971,304,377,698,747,1053,870
549,604,232,683,411,675,694,444,342,109
562,1185,236,726,258,577,681,553,542,-393
801,740,234,1000,616,547,689,1148,509,749
667,1136,228,902,611,24,680,1311,1163,572
872,798,238,918,472,690,690,474,1013,462
1422,669,235,1163,609,621,682,729,487,221
384,903,230,1267,245,786,684,601,599,1179
541,1037,238,962,604,320,691,981,315,736
975,662,235,1375,477,1169,690,932,1212,617
708,575,243,1017,378,262,682,545,1439,80
492,1089,238,975,565,620,692,1279,296,538
-172,674,238,1129,806,702,689,792,692,10
856,951,248,55,324,349,697,642,644,336
171,1098,237,697,410,553,682,851,700,953
184,595,241,1194,728,443,695,1038,1053,768
1415,1137,239,968,905,292,705,955,906,130
973,784,231,912,330,526,707,848,1005,682
549,877,241,679,581,668,706,1017,383,1358
1434,914,241,1050,742,421,717,700,824,850
932,892,248,831,152,251,722,426,998,367
1148,299,237,650,535,743,727,1101,703,650
1257,802,246,276,571,105,720,923,880,303
1048,477,248,919,403,1116,716,526,803,437
66,574,245,1416,718,211,709,907,1044,824
678,1156,243,1546,707,312,719,890,520,775
838,1274,239,771,352,502,722,511,504,793
1049,1049,238,866,771,639,725,1131,1077,267
1075,1168,234,812,504,683,711,1315,622,998
263,971,240,1522,959,542,711,778,895,-144
867,1004,246,1026,845,485,727,1229,518,86
668,503,256,653,411,320,724,714,927,810
581,888,259,340,801,712,732,696,689,781
621,857,254,660,499,1043,719,821,1252,242
920,805,259,929,451,269,730,679,943,680
522,1310,264,963,321,95,717,487,1035,384
418,670,253,807,821,787,717,301,1220,1107
444,766,249,943,702,202,722,798,240,913
1024,680,259,1217,64,184,725,971,818,673
446,615,253,362,913,808,721,1023,352,114
536,730,253,590,737,700,733,839,1102,720
1127,758,250,399,587,539,723,744,1095,189
1249,846,260,1118,560,373,725,784,340,-149
397,915,251,922,739,437,724,770,441,581
569,867,253,839,1036,726,734,599,1380,840
1161,709,254,983,218,198,728,792,832,296
688,1100,264,936,465,241,726,701,764,-22
393,732,254,506,374,104,725,937,1343,613
20,1245,273,1281,417,239,720,880,527,454
1078,455,257,400,598,369,731,1207,1413,1154
383,920,272,699,466,348,718,989,1574,920
1148,826,264,277,686,351,725,807,1091,575
510,1203,274,1320,458,490,728,672,186,599
548,945,284,1177,164,913,722,995,1432,730
103,1132,280,212,703,680,733,796,364,624
693,914,290,1027,862,524,729,818,1346,1120
891,658,293,434,823,651,734,1009,559,-61
546,945,294,784,337,847,727,637,1465,198
714,1116,286,790,868,726,720,886,866,556
1038,1012,291,695,790,644,734,660,628,727
496,1058,296,799,452,643,730,542,1444,710
75,994,287,848,689,588,725,818,481,930
598,1084,291,653,723,702,729,1038,322,158
770,935,294,937,880,474,734,703,1179,340
681,873,296,805,371,883,731,892,487,802
900,1083,286,403,538,546,725,1011,799,1223
401,685,277,1043,559,652,735,743,1259,1077
374,509,294,869,632,880,720,1010,929,438
1093,778,278,691,391,768,726,669,1009,552
480,681,276,1059,526,553,733,924,744,232
496,454,287,713,547,520,723,806,904,797
1115,753,285,1580,493,938,735,1079,1302,900
996,564,284,764,638,823,724,1057,864,694
241,1168,284,317,333,619,726,593,662,695
868,788,282,1155,379,426,723,643,1026,249
1116,1139,276,1227,295,1083,721,842,779,469
510,589,274,617,391,568,723,452,516,761
1019,1193,278,846,952,247,714,915,1117,999
764,890,283,626,616,621,724,607,1000,474
559,852,293,716,487,596,726,852,649,1078
1145,707,282,1005,170,417,728,844,462,751
917,699,273,1087,385,503,723,932,738,146
464,1340,275,727,360,495,715,692,653,201
905,675,267,749,347,730,718,748,566,49
770,1018,265,739,539,291,716,979,1055,813
1137,1051,271,946,152,561,716,687,1298,615
288,863,262,1137,724,605,721,1072,1007,730
1029,667,259,833,231,641,718,946,950,414
773,1099,252,323,564,559,730,998,869,805
954,964,261,1219,662,321,721,943,1358,94
107,888,265,589,673,298,729,981,554,699
884,1163,266,1147,337,351,724,716,576,218
683,419,259,796,606,505,712,714,1555,962
1076,1135,260,532,547,1444,729,919,12,893
701,1064,259,1171,566,236,719,679,802,94
804,621,257,733,263,655,718,1161,1251,717
635,714,249,1474,1256,188,719,1088,578,3
645,864,250,726,632,451,723,795,848,397
534,619,264,923,593,509,724,1052,1023,672
699,1081,265,758,387,879,726,912,1409,677
834,654,257,759,507,977,719,779,963,914
170,742,250,439,468,585,728,1040,710,69
560,962,263,885,239,768,713,678,1072,804
357,946,267,1290,343,637,709,812,721,258
1403,661,253,923,721,854,729,714,880,288
310,932,262,1266,892,707,728,634,556,627
932,662,257,1170,618,893,718,646,799,224
1261,819,258,1011,873,235,728,953,902,338
1311,1232,254,532,854,436,720,890,661,699
1139,315,266,973,724,946,709,777,1799,501
718,1135,256,993,850,469,718,747,757,300
1005,890,265,1107,388,418,709,942,852,287
529,1052,258,703,679,456,709,1163,1072,394
785,1202,252,767,432,1113,709,513,1895,1171
550,680,249,909,243,564,721,1247,1023,351
616,692,251,814,944,394,708,619,931,906
669,953,255,175,432,489,718,1321,683,153
748,896,259,922,562,228,716,485,810,41
847,542,265,998,539,574,711,991,729,634
905,656,248,987,498,667,717,874,1637,1192
1102,1111,262,476,441,463,719,599,831,105
825,776,252,1360,543,559,723,948,998,346
179,1041,249,709,584,621,713,469,1268,704
230,949,248,1166,859,381,722,701,655,-90
632,703,251,1046,379,1017,722,735,726,934
848,1066,245,1327,931,634,706,639,1098,1216
748,818,240,785,769,908,697,769,-168,1370
790,633,230,1156,814,1002,689,844,341,687
550,943,232,830,105,743,701,816,717,340
1007,881,241,915,508,738,690,863,861,800
302,1059,235,350,606,52,690,1072,1002,96
464,811,231,884,828,746,707,1203,1106,515
180,882,240,1238,686,545,696,747,582,801
445,604,243,1295,642,864,700,647,1107,458
941,322,245,555,834,156,692,1024,1333,906
850,888,243,1035,542,460,695,829,874,681
506,1447,243,681,453,49,694,792,1042,812
707,967,244,892,588,679,705,832,365,-104
462,982,246,942,560,550,693,831,1448,1016
1018,682,239,892,335,846,685,1069,1354,778
349,1033,241,753,597,1098,690,763,1262,614
888,733,240,1034,754,164,690,1140,1102,-83
345,1266,248,1018,817,873,694,692,387,647
442,701,233,1076,471,591,679,727,994,493
1062,510,248,1288,675,533,694,935,1095,302
823,246,230,1069,650,177,690,618,827,810
936,759,239,677,308,831,684,1026,684,631
785,629,234,854,730,525,676,904,492,184
